"","ERR188044","ERR188104","ERR188234","ERR188245","ERR188257","ERR188273","ERR188337","ERR188383","ERR188401","ERR188428","ERR188454","ERR204916"
"NM_020928",8.76834760047752,8.68899893980727,8.63287521891215,8.58247130281036,8.48889215645304,8.95578241958233,8.62708714623624,8.5853272751321,8.56985531228809,8.5948730688933,8.61221866553016,8.43129245455495
"NM_001265601",8.48178710051316,8.55187282401622,8.38206906416884,8.69366247105,8.17295634797862,8.38842364733388,8.37794413359242,8.36740897204802,8.40996719070216,8.53802983360915,8.54982864722521,8.34186236602246
"NM_001122823",9.03374163578647,8.78629447710707,9.44338347783818,8.89833974198667,8.95028557731218,8.50404976985947,8.73236897540511,8.72245837386581,8.81636289023629,8.87085417726287,8.83772171992633,8.89418045689326
"NM_001300861",8.17283299856935,7.68347298157834,8.16839820017412,8.61293795548123,8.37544515429864,8.3781438692764,8.533046215862,8.42940562299562,8.14750076999602,8.38901686145869,8.18995190868615,8.5853348203231
"NM_001278160",8.68338550389586,8.5032735230698,8.72180492791691,9.05392348953191,9.13665586067465,8.77888563572088,8.57590823032046,7.70791347455429,8.95828660888,8.75031236005531,7.79356139532279,8.82868945181263
"NM_022475",7.38205262846644,7.86995372709042,7.90431684921004,8.10426171923417,8.23266049452984,7.38205262846644,8.26541309795108,8.21655172756505,8.32247616372658,8.30627211975163,7.38205262846644,7.38205262846644
"NM_001001662",8.48525837887194,8.69411001525507,8.45149123675051,8.40551862312636,8.60058493395457,8.44537070555781,8.70035472557522,8.42940562299562,8.55931246706606,8.58575090768319,8.49630114510505,8.56733766884321
"NM_001204414",7.6817564582512,8.13974845921647,7.68422362081375,7.38205262846644,7.71742585086582,7.79345927812807,7.68230897063899,7.38205262846644,7.66642725412686,7.38205262846644,7.70278987846937,7.38205262846644
"NM_001127612",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_032134",7.95353097333811,8.04584457322799,8.21590415058775,8.02365393345348,8.24149270678184,7.38205262846644,8.29986446106843,8.10966241907287,8.0716212089112,8.02980680031003,8.07380049257291,8.12070705546384
"NM_079423",13.6531993740448,13.0745407113623,13.5636571911225,13.2071906035751,13.3443525462868,13.3941157135147,12.9003000929556,13.3331981278828,13.4105223798568,13.2694902557862,13.2946575912448,12.8312573705365
"NM_001204817",8.74482910115697,7.90337491975279,9.58329021579434,10.0873638474845,9.76773004243866,7.79345927812807,10.1683314358088,9.39864832572214,9.4277172726874,9.21612579408564,8.88596934625697,8.75345630145702
"NM_001282636",8.11692117317336,8.1492265382465,8.13107131642244,7.99763865353364,7.71742585086582,7.79345927812807,7.38205262846644,7.38205262846644,7.38205262846644,8.02980680031003,8.02330979632622,7.38205262846644
"NM_001204814",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.38205262846644,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_006712",9.70627911968295,9.66266496216291,9.71895711795991,10.1947553764822,10.1441011524012,9.99372731038896,9.42925486483047,10.1921938953934,10.2679922776954,9.5156938755376,9.91485060392636,10.0426591022052
"NM_015963",9.72955871126905,9.77813420599956,9.96680453131669,10.1092160651552,9.75719414951228,10.0863540129137,9.82664338613516,10.2004542205403,10.1217816382595,10.0043179644847,9.96454739419143,10.0151318922248
"NM_000697",7.97504130801363,7.95579453651494,7.95678430038192,7.99763865353364,7.94588019861319,7.89331370231568,8.04416314524609,7.98801266102581,7.84912905362865,7.97354073447661,8.02330979632622,8.04686773906571
"NM_001286457",7.6817564582512,7.68347298157834,8.08685388819175,11.6027112360384,11.0157767363067,7.95619655361961,11.7273181672736,8.18884394165279,10.3679752292629,7.73954057202614,7.70278987846937,9.8496397545817
"NM_001144",11.0459600898335,10.8495376386146,11.3522288090348,10.6420387470077,10.4045534993516,11.5598831742365,10.3833591543306,10.6766364965142,10.303220273649,10.9562078855596,11.1013448428295,10.7589968454245
"NM_080677",10.7152243525437,10.8957916834906,11.0019950843171,10.5891774847269,10.7853209801521,10.7973364013911,10.7930708423361,10.92654868776,10.6333573142001,10.951423664698,10.5564424312729,10.707049355504
"NM_003375",8.88518262689211,9.44700040695458,8.95578618809008,10.8466235755149,10.7124212560877,9.34826864867582,10.5486947179199,10.9597528547632,10.9690889853436,9.76484617661337,11.1175487901422,10.5026112700542
"NM_001136020",7.6817564582512,7.68347298157834,7.68422362081375,8.28938318183597,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,8.17074892001412,7.73954057202614,8.49630114510505,7.70662113091051
"NM_001467",9.11396698635801,9.41081467962008,9.12712024835741,8.5551630354274,9.46467436736913,8.93200698616724,9.68194318743332,8.97187179196483,9.50116677560164,8.56711007396969,9.61597605302533,9.25122920217498
"NM_002122",14.8884054292716,8.5264840007595,13.5340765252494,12.060100939325,12.1732596596662,13.696305076997,8.137891822302,12.2563469546572,12.4449326821615,7.89365224904039,8.20792642722807,13.6097596112379
"NM_006749",8.64964917181976,8.42649475192026,8.59310163807642,8.82976229490805,8.85932991090706,8.43637306562721,8.86629368130224,9.01252532018222,8.7966250248404,8.5575750983835,8.99567899683784,8.88393654813349
"NM_138446",9.25415088094251,9.6037722710412,9.48598653897276,9.75096038028128,9.69228767681392,9.43513523289853,9.54612664616959,9.87125934041229,9.77382012170004,9.51994332311436,9.62485627551178,9.7105432300013
"NM_003820",7.97504130801363,7.68347298157834,7.68422362081375,7.73489566875631,8.39836227342072,7.79345927812807,8.04416314524609,7.93398510271807,8.08258606406367,8.18399014407199,8.13876131746647,8.13301169432355
"NR_110542",7.38205262846644,7.93145642722502,7.93242329065783,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.80820419906351,7.89365224904039,7.85088498473746,7.38205262846644
"NR_134247",7.82624916454103,7.82826480064031,7.97836439845695,7.38205262846644,7.38205262846644,7.38205262846644,7.92995691315467,7.85686651298323,7.38205262846644,7.38205262846644,7.85088498473746,7.8553584575989
"NM_003826",10.1149008687896,10.2422112277583,9.88463938525395,10.0928578787257,10.0634026912852,9.85765627401597,10.0982845107603,10.0735812530815,10.1956184363914,9.95982622679393,10.0612500626267,10.0323978135538
"NM_001165937",8.5378882412891,8.3181491461241,8.48084309039458,7.38205262846644,8.21414930464781,8.61853622857671,8.10705178143928,8.16864898899217,8.0716212089112,8.71594988209108,8.25589735985934,8.28433478552079
"NM_001024593",8.38546794726205,8.43436605363688,8.3994366884972,8.50149357993158,8.33836676437086,8.3781438692764,8.435540655639,8.29362548667804,8.30879378889949,8.15729267039866,8.49226592623857,8.37027888148459
"NM_001221",8.92239644157686,8.85811657220943,8.23692403448281,8.60866783917496,8.73872440671894,8.71696401534643,9.10081585844772,8.75212219656408,9.02630586231552,8.69630164362255,8.32239950614736,8.54501750191406
"NM_199424",7.6817564582512,8.24225861495553,8.53170182954785,8.87913840587757,8.99477306132024,7.79345927812807,7.68230897063899,7.38205262846644,8.33993902195945,7.73954057202614,7.70278987846937,8.6398980818168
"NM_133371",7.38205262846644,7.95579453651494,8.03180250752886,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.93329526599982,7.97354073447661,7.38205262846644,7.98630854925653
"NM_001278268",7.6817564582512,8.74370665000848,7.68422362081375,7.73489566875631,7.71742585086582,8.46286309929104,8.41179627355567,8.01028572650254,7.66642725412686,9.40048147955839,7.70278987846937,8.04686773906571
"NM_017733",8.23917570339086,8.28530212040631,8.31963791380726,8.40551862312636,8.42535878329115,7.89331370231568,8.27730746242994,8.50896269816532,8.26935128851941,8.82277852186393,7.70278987846937,7.38205262846644
"NM_032488",7.86786214930536,7.38205262846644,7.87086803190946,8.15025624716433,7.38205262846644,8.10186224748642,7.38205262846644,7.38205262846644,8.00650904286562,7.38205262846644,7.92757564832922,7.38205262846644
"NM_001308470",8.55029661896625,8.26143562057462,7.68422362081375,7.73489566875631,7.71742585086582,7.38205262846644,7.68230897063899,7.70791347455429,7.38205262846644,7.73954057202614,7.70278987846937,7.89806942310973
"NM_001081559",9.62290576431963,9.62157174879922,9.68410820970741,9.66860851160297,9.55284018511132,9.55777180306852,9.44067504348502,9.91456730660702,9.69799713559564,9.50929569879535,9.76523059944352,9.65056527939287
"NM_001171630",7.38205262846644,7.38205262846644,7.68422362081375,7.38205262846644,7.71742585086582,7.38205262846644,7.68230897063899,7.38205262846644,7.38205262846644,8.88756776497929,7.70278987846937,7.70662113091051
"NM_001297650",7.6817564582512,7.68347298157834,7.68422362081375,7.38205262846644,7.80974409863031,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,7.89806942310973
"NM_052905",8.58893503707067,9.06661272448464,9.00943426579924,8.35190691851355,8.96088670256129,9.0246831844925,9.49095600307403,8.8709729646182,9.47589057572028,9.23952014465519,8.68169349276105,8.75921623484422
"NM_018210",8.49891228851256,8.41032045371906,8.4242203414284,8.17674099754873,8.49797653841359,8.34559546076664,8.3052736888282,8.62705159409327,8.40637646938612,8.18399014407199,8.31011100334936,7.38205262846644
"NM_001282631",7.38205262846644,7.38205262846644,7.829145942891,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.88193614762285,8.07407166508101,7.85088498473746,7.93236865004027
"NM_007292",8.40647389153377,8.40200116548961,8.37760940469468,8.84313175364102,8.86787816121845,7.79345927812807,8.60481101337843,8.91482766335196,8.31341431243642,8.26111681823608,8.71435857326773,8.24747161588401
"NM_031288",8.64699481668817,8.81827785124507,8.45149123675051,9.2859441145973,8.80968017259192,8.47974396281825,9.15894889583965,9.25267386321242,9.01464350496593,8.67620799715075,9.37370081477721,9.05935487407912
"NR_024380",8.51874894062621,8.22176634858661,8.40366782099564,8.48056736382084,7.38205262846644,7.38205262846644,8.70535295128026,8.54072881063589,7.88193614762285,7.38205262846644,8.4757981235566,8.61314252717148
"NR_026775",7.90122037819819,7.82826480064031,7.90431684921004,7.88826091837686,7.38205262846644,7.38205262846644,7.82689805970893,7.93398510271807,7.80820419906351,7.89365224904039,7.85088498473746,7.8553584575989
"NM_002123",13.9208852810736,7.82826480064031,12.4490443538695,9.80890838165607,11.7213053097399,13.2522905671552,8.02907973195262,12.0089283663947,9.86533987906125,7.83413072323544,7.98125741846107,12.1180283913606
"NM_001289931",8.13701079201806,7.38205262846644,7.38205262846644,7.73489566875631,7.38205262846644,7.38205262846644,7.38205262846644,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,7.38205262846644
"NR_110548",7.38205262846644,7.38205262846644,7.68422362081375,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.70791347455429,7.38205262846644,8.02980680031003,7.38205262846644,7.96124283304956
"NM_024867",8.05744137411784,7.97735336117963,7.95678430038192,7.93227931244036,8.06204685048433,7.38205262846644,8.08396959977745,7.96290500868477,8.00650904286562,8.21961138431521,7.85088498473746,7.38205262846644
"NM_005191",10.1315778470687,10.3836584100288,9.7460016317435,10.6467532036628,10.1019386749047,10.1075602879431,10.1009732151291,10.0045408272375,11.0254394357568,10.377887653121,10.501900487195,10.7034251016271
"NM_001145853",8.7706699568538,8.64964916600901,8.56317934831911,7.73489566875631,7.71742585086582,8.47974396281825,8.26541309795108,7.70791347455429,8.58788734715133,8.50209616395681,7.70278987846937,7.70662113091051
"NM_001282554",7.6817564582512,7.38205262846644,7.68422362081375,7.73489566875631,8.46061329990885,7.79345927812807,7.68230897063899,7.70791347455429,8.8144047730569,7.38205262846644,7.38205262846644,7.70662113091051
"NM_001286455",8.32499512631313,8.38485183746833,8.34973741734894,7.73489566875631,8.26653833845238,7.79345927812807,8.40771081253166,8.29362548667804,8.33131275786863,7.73954057202614,8.3624003122858,8.21437291345317
"NM_001146178",7.38205262846644,7.38205262846644,8.49141676576857,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.84912905362865,7.73954057202614,8.58178152466699,7.38205262846644
"NM_000789",7.92924505856371,7.90337491975279,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.79780111415999
"NM_006277",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_033141",7.38205262846644,8.3181491461241,7.38205262846644,7.38205262846644,7.71742585086582,7.79345927812807,7.38205262846644,7.70791347455429,8.61770314720049,7.73954057202614,7.70278987846937,7.70662113091051
"NM_001042388",9.47480495976045,8.46090166989942,9.39797345960385,9.15227957687425,8.91249194945511,9.59439255915238,9.46464149593306,9.46729043337773,8.72448262125162,8.71594988209108,9.03182898258295,9.21320373038422
"NM_021823",9.19834506270729,8.91758476993083,9.09447643909712,9.07079258354901,8.80068911400921,9.03361449834201,8.52985970588043,9.01487958082409,8.65794659141745,8.64724098643889,9.02287952559406,8.89162736916832
"NR_028436",8.15556190320972,8.35768277000275,8.35925238332339,8.33726826138674,8.13712940007667,7.38205262846644,8.2887784391652,8.16864898899217,8.30879378889949,8.15729267039866,8.00337705141675,8.12070705546384
"NR_029377",8.232528085344,8.3935150122515,8.2867280059947,8.66632297371492,8.47964334457887,8.47974396281825,8.38233060575714,8.414733765605,8.48251436628505,8.45191971614603,8.51602480352422,8.3591636292572
"NR_026846",8.25827749066559,8.37600048492967,8.37760940469468,8.50659594242467,8.36347789935703,8.52728481480593,8.43166995974765,8.44825333918775,8.26935128851941,8.4967608352203,8.54617071340137,8.4069279392919
"NM_005009",10.6330332485815,11.0484899253725,10.9488477949126,10.8449727075779,10.8491440027247,10.6933904268566,11.1473517631918,11.1496793204414,11.517395990669,11.0593690918391,10.4693412213479,10.9220313322755
"NM_032485",9.23469695902551,9.56617555685768,9.15377131986275,9.81557365992471,9.34868300435129,9.18147413503253,9.79154402869758,9.38050231818769,9.83359262832595,9.47028733657167,9.26589415667468,9.01583786035395
"NM_001288773",7.82624916454103,7.38205262846644,7.38205262846644,7.38205262846644,8.0005621427111,7.89331370231568,7.38205262846644,8.12266782075875,7.38205262846644,7.73954057202614,7.38205262846644,7.38205262846644
"NM_018050",7.90122037819819,7.90337491975279,7.38205262846644,7.96772790127003,7.38205262846644,7.95619655361961,7.38205262846644,7.93398510271807,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644
"NM_201430",8.21161951224755,7.38205262846644,8.52845658040776,7.73489566875631,8.54535968374931,7.38205262846644,7.38205262846644,8.50896269816532,8.37648633586389,8.87421515554384,8.66334245795975,8.48073844279861
"NM_001127617",8.0949585242987,8.70424454391676,8.75841103681335,8.55048936626725,8.43056413544731,8.47137591752836,8.45810691211236,8.85777174357899,8.72874854682195,7.73954057202614,8.86335612358953,8.13301169432355
"NM_016308",12.1857131006358,12.4639878499467,11.9563902820732,12.6678136806603,12.5496020427937,11.9877157591486,12.5542775633656,12.4738711875337,12.5230718372864,12.1495604989155,12.4981076109833,12.4672131502385
"NM_001278533",7.82624916454103,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,8.12698641010869,7.38205262846644,7.70791347455429,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644
"NM_022368",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,8.35113057689759,7.79345927812807,7.68230897063899,8.10966241907287,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_025221",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_016302",9.37018727952297,9.55032179465689,9.36941147717692,9.45197713523861,9.38840082003459,9.45853888980749,9.47993576537123,9.29589843651886,9.33560981025892,9.5007195762723,9.47399021620171,9.42248362054037
"NM_001003704",8.38975490815696,8.40200116548961,8.42018655580546,8.5314065945675,8.33181575423281,8.18980017622787,8.46176518261131,8.59599853268672,8.49758786708017,8.46351939159232,8.18049492153708,8.54501750191406
"NM_144660",8.49553254331542,8.42649475192026,8.33997629250229,8.26261236591049,8.31141395000989,7.79345927812807,8.49008898932856,8.42940562299562,8.67393684929374,8.59032772946685,8.40357799045686,8.43600917372692
"NM_001276457",7.6817564582512,7.68347298157834,7.68422362081375,7.38205262846644,8.19433614138616,7.95619655361961,8.2592934512943,8.50485829116193,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_001184782",8.85544702549541,8.63335260695762,8.69914467073489,8.79216339264402,7.71742585086582,7.79345927812807,8.64336124068181,8.6824314806886,8.44435042781828,8.86410420735903,8.67866268560594,8.84207881576777
"NM_001290033",7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,8.02980680031003,7.98125741846107,7.38205262846644
"NR_033440",8.73044642504004,8.45720123594551,8.44000181656252,8.79216339264402,7.71742585086582,8.40824713234856,8.38233060575714,8.75212219656408,8.46697602885875,8.57182230042605,8.80885460948959,8.52964518441298
"NM_031284",10.0935573257993,9.93652765500694,10.3257104115564,10.0651768097016,9.80765477232598,9.97076816782575,9.9199645471582,10.254028416526,9.91525083257437,10.2213646027628,10.1209099100862,10.0752361793285
"NM_015556",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_001017964",9.15418355255567,9.21988767952452,9.41278056505665,9.8500653309717,9.61595814198286,9.20141590008564,9.57227889341066,9.9962666606414,9.55040464773504,9.32466477261754,10.0035572825109,9.68598068639953
"NM_182689",7.90122037819819,8.13974845921647,8.19319536754761,8.21205241771861,7.71742585086582,7.79345927812807,8.02907973195262,8.10966241907287,7.97334779163655,7.73954057202614,8.18995190868615,8.16658856164022
"NM_001142674",8.55029661896625,8.5361383569864,8.57831646643514,8.30609049895735,8.39275163140308,8.46286309929104,8.48663488592987,8.44361328728321,8.50642596147203,7.73954057202614,8.58178152466699,8.58177590718711
"NM_001002814",9.87226299530185,9.4093479390269,9.41130674091201,8.70890877564388,8.72909316061544,10.0319375625062,9.11334402793532,9.0747389719616,8.74143392475092,9.26254613341532,8.70261802173601,9.64457590592828
"NM_000339",7.6817564582512,7.68347298157834,7.68422362081375,7.38205262846644,7.80974409863031,8.12698641010869,7.90191397025214,7.85686651298323,7.80820419906351,7.73954057202614,7.38205262846644,7.93236865004027
"NM_015436",9.65246345441025,9.71211810666267,9.5502562588071,9.7648085364847,9.78709254352776,9.66777788377588,9.71161339448704,9.75828182749659,9.73388412452599,9.79488094039371,9.88320086262491,9.81810963092243
"NM_001201474",8.30951302986546,8.41032045371906,7.68422362081375,8.5362376038764,8.28218688110262,8.14971792287361,8.24667778128716,8.13499826486959,8.0716212089112,8.29772157890538,8.31011100334936,8.28433478552079
"NR_045106",8.88518262689211,8.90926032552979,8.71931440877978,9.6293660658163,9.59917441564616,9.07311741605708,9.39002131709235,9.66725660010122,9.19360751132384,9.4188267090935,9.35419964222871,9.49434407946702
"NM_001007214",8.81386047670279,8.57021429726585,8.75119767077472,8.67814767063649,8.68954433591331,8.89797132145422,8.77269718561785,8.88403253163813,8.65794659141745,8.96173233130044,8.61551884036386,8.55628263478882
"NM_001256188",7.6817564582512,7.68347298157834,7.68422362081375,7.38205262846644,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_016096",10.6601188403584,10.4795698370127,10.7796838241559,11.2232248520346,11.0973997315593,10.7448876500386,11.0079188973113,10.9498042126475,10.6018896677505,10.8083953385968,11.0330895769627,10.7099425050632
"NM_016144",9.5786660800966,9.6833790958112,9.39648428413219,9.50880272269814,9.60423041931339,9.70169993939315,9.56448377254049,9.80509240872476,9.42394293647899,9.54309007813437,9.74368065934754,9.6325208208549
"NM_001039362",8.32499512631313,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,8.38108964691234
"NM_005006",11.2624643114622,11.3115855068638,10.9955132952554,11.1181791928154,11.137855178496,11.0298901668187,11.2492625355614,11.1934925437785,11.3174444059367,11.1307028018456,11.0494541684939,10.8453367287724
"NM_001011720",7.38205262846644,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.38205262846644,7.38205262846644,7.70791347455429,7.66642725412686,7.73954057202614,8.14986296202882,7.70662113091051
"NM_001002034",8.11692117317336,7.90337491975279,8.01550095216506,8.10426171923417,8.20442024866443,8.04136482467228,8.15646070599308,8.12266782075875,8.26935128851941,7.97354073447661,7.95631520393151,8.10772850382408
"NM_025029",9.42560407416746,9.60121115714719,9.45629954824496,10.9277573590115,10.8754979923333,9.87507860721994,10.4433827237987,11.2104709463567,10.3673219887645,9.95982622679393,11.0359233933545,11.194559687226
"NM_003174",8.82274122755418,8.71177141554771,8.47366856123354,7.73489566875631,8.42535878329115,8.27015864070458,8.66192525928323,8.51303577006103,8.85294554574259,8.80511178773474,8.99567899683784,8.8992710727023
"NM_004509",9.12808241724895,8.27949974228035,8.363922884285,8.60437147594643,8.52859723903705,8.76237301180544,8.88961793794583,8.42456880340491,8.45741065124883,8.69231988081214,8.67866268560594,8.95640375275505
"NM_001165933",7.97504130801363,8.03073497371425,8.08685388819175,8.18903210308222,7.38205262846644,8.17053704815526,7.95425960198817,8.16864898899217,8.09304167243384,7.93789495024804,8.18049492153708,8.04686773906571
"NM_153634",10.3249888216574,9.72978958090081,9.86548520974082,9.66676420707356,10.0375438146526,9.46845180332063,10.0856708188299,9.55392793880249,10.0913204595881,9.58827911461533,10.4335238769531,10.0863016740697
"NR_046353",7.82624916454103,7.7721423711094,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.93398510271807,7.38205262846644,7.89365224904039,7.38205262846644,7.8553584575989
"NM_001005332",10.2089014852622,10.3459265122244,10.7979811365107,10.722034635057,10.0983691764448,8.07366670008022,10.297500022562,10.0325543147145,10.1217816382595,10.1397764635324,9.68409515289408,9.94999264788655
"NM_001014443",8.93254402886718,8.91758476993083,9.27370309112929,8.74232222917391,8.55761826245967,9.44186154561045,8.67234462644403,8.97913478217404,8.6918463451845,8.86071503016902,8.70556737595579,8.86318946021998
"NM_001127380",7.92924505856371,7.7721423711094,7.38205262846644,7.96772790127003,8.14965212096749,7.38205262846644,8.05825123277545,7.38205262846644,8.0349959047658,7.38205262846644,7.38205262846644,7.8553584575989
"NM_001303106",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,8.54224823264767,7.68230897063899,8.35609202603695,7.38205262846644,8.11096033269773,7.38205262846644,7.70662113091051
"NM_001270879",8.54101559024738,8.41848215145831,8.36853801348862,8.45311335758826,8.47022054521619,8.17053704815526,8.48663488592987,8.29362548667804,8.53209965851967,8.52291757766861,8.24842259168851,8.23139067690016
"NR_133009",7.6817564582512,7.38205262846644,7.68422362081375,7.38205262846644,8.18386179510142,7.38205262846644,8.08396959977745,7.38205262846644,7.38205262846644,7.73954057202614,8.18995190868615,7.70662113091051
"NM_001148",8.38975490815696,8.48604847737793,8.01550095216506,8.10426171923417,8.16157196167982,8.00325269805198,8.36448757676652,7.96290500868477,8.30411056182776,8.26111681823608,8.20792642722807,8.42652589470796
"NM_145641",7.6817564582512,7.68347298157834,7.93242329065783,7.38205262846644,7.71742585086582,7.38205262846644,7.68230897063899,7.38205262846644,7.38205262846644,7.38205262846644,7.70278987846937,7.38205262846644
"NR_103546",7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,8.15549108539316,7.38205262846644,8.10200009051979,7.38205262846644
"NM_130475",8.55640267080747,7.38205262846644,7.77297612490414,8.26261236591049,7.38205262846644,8.57805843406708,8.10705178143928,8.15792798490631,8.00650904286562,7.38205262846644,7.38205262846644,8.24747161588401
"NM_145274",9.28285472571651,8.95035673118557,9.21918165420751,9.25180736381485,9.18925353371717,9.2558475658111,9.02134229234318,8.99354497941407,9.03457670295716,9.19235103328526,8.92034870063785,9.06385827111368
"NM_020923",9.54093468105683,8.84718572050632,9.09996876030859,7.82901473528779,7.71742585086582,9.02915598864096,9.0954130347882,9.1790637579423,8.98761057484366,7.73954057202614,8.69072234460081,8.69696227380935
"NM_014910",7.6817564582512,9.56486116360798,8.92502346578154,9.03685038263658,8.84494563290365,9.50100235614272,7.68230897063899,7.70791347455429,7.84912905362865,7.83413072323544,8.6937112758521,8.71517170657287
"NM_001318036",7.6817564582512,7.38205262846644,7.68422362081375,7.88826091837686,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.38205262846644,7.70278987846937,7.38205262846644
"NM_001199653",7.6817564582512,7.68347298157834,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,8.52985970588043,7.38205262846644,8.00650904286562,7.38205262846644,7.38205262846644,7.38205262846644
"NM_020317",9.67663343173487,9.71448701934102,9.75991057446332,9.60644488880056,9.81927303302683,9.87260264272619,9.93410673446067,9.64621229929185,9.65691216081221,9.63207226394572,10.0012915947667,9.58168173767992
"NM_001142677",8.59752841813025,8.69155820146879,8.75601230106207,8.76040102138337,8.27445814456209,8.58497741097289,8.28309333941765,8.28671434492847,8.16323439721146,8.31461479037483,8.33427727886416,8.41191073347063
"NR_028351",7.38205262846644,7.38205262846644,7.829145942891,7.38205262846644,7.86795281326558,7.95619655361961,7.38205262846644,7.38205262846644,7.93329526599982,7.38205262846644,7.85088498473746,7.38205262846644
"NM_001193304",10.7886960057102,9.84771208488663,10.6061432660869,9.86780584795439,8.90424706527903,9.88739464686708,9.88502757063232,10.0668237734846,9.46246834224888,9.86482060119165,9.41706153319348,8.94419510376539
"NM_014916",9.58379246081352,9.44557055555658,9.40835451995018,9.05956887343858,9.25941678197728,9.38713958638639,9.4090461414287,9.42189930949045,9.01296941756354,9.6003574178115,9.39467777734543,9.40837345547111
"NR_104054",8.52520235503294,8.04584457322799,8.2867280059947,8.21205241771861,8.22355383424247,7.38205262846644,8.02907973195262,8.30703482205159,8.11262338642872,8.09326002622613,8.27032613228983,8.04686773906571
"NM_178863",8.9782401337482,9.07032568631417,9.20395246137392,9.25427232872034,9.09171806352523,9.28979853382979,9.02703485212927,9.01957612851187,9.07200793955108,9.04679109885807,9.23135064846437,8.97570769118209
"NM_130476",9.66942551510318,9.7972456055032,9.73782492989218,9.04825544175858,8.83331031130845,8.95106152872149,9.34056557580263,9.3074680252715,9.24724393715322,9.86148710517589,9.46079958654988,9.42072747037671
"NM_001165931",7.6817564582512,8.4825329532777,8.79374231543642,8.99618101637831,9.09890742592713,7.79345927812807,9.24771200230055,9.03124851908025,8.97561320513969,7.73954057202614,9.44078030449794,8.83674159274734
"NM_005909",9.1781288779381,8.88395296260648,8.99769399455553,8.23332601773656,9.78857113810393,8.45419757428845,9.75442037332231,10.8664910430563,9.11160695427933,10.0793801814259,9.95988771019041,9.71768752386118
"NM_187841",7.38205262846644,7.82826480064031,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.77084923101671,7.38205262846644,7.93329526599982,7.38205262846644,7.85088498473746,7.38205262846644
"NM_001178095",7.6817564582512,7.68347298157834,7.38205262846644,7.73489566875631,7.38205262846644,7.79345927812807,8.48663488592987,7.70791347455429,7.38205262846644,7.38205262846644,7.70278987846937,7.70662113091051
